D\L (nm),200.0,212.5,225.0,237.5,250.0,262.5,275.0,287.5,300.0,312.5,325.0,337.5,350.0,362.5,375.0,387.5,400.0,412.5,425.0,437.5,450.0
325.0,31.741542608289738,45.24911912415537,67.52140365990643,105.7440227096442,190.82525352104017,409.08165575856844,1109.1179830220804,4809.766894096867,12335.201782007383,872.9664295696133,10.371955052157547,359.0814155876291,76.77114644899328,44.5305101653543,44.87475833610503,80.8295574007724,408.9886771431382,5824.08425488121,120.1013678573612,5908.692684785666,2963.6220689050547
337.5,31.55869238683771,43.99845270966716,72.11843581066412,121.94821072334699,244.11720733527085,607.2705049657937,3026.8522956131706,14257.377828513463,1112.8316148316662,16.06471533430311,396.3742464072105,81.61430165518948,49.59545761070881,48.17296950836674,73.9385351434072,198.42580718997118,3498.311924809118,113.44833348738497,1251.8214328247132,4605.426202313185,830.9232198110121
350.0,31.572743721905546,46.61732289819764,76.01226185893574,144.15406969450885,359.89024437398194,1523.9329537732535,13801.5543543616,1417.0424088915645,34.0082698253334,429.82400590784044,82.73107830576242,53.10553200561679,52.36619907842175,71.63931210208476,138.73762263913784,693.3873982889174,2911.8310834951744,185.01680905907097,8438.379084456787,840.0214934185502,547.1300474863144
362.5,31.29668095454113,49.3341966244183,86.27347687585315,198.59486436857296,830.8949959696455,10586.198415750721,1779.9391463921647,58.673040856214946,475.1499111253528,80.74963986241723,54.97421979728455,55.321730455855885,70.30491873198766,116.58516764953707,319.18054966747786,6237.627147322729,77.89875272913227,9071.258213459456,857.7858170325916,498.5477764601185,605.121092056638
375.0,29.741679915718944,51.006809482997966,113.99111149560034,434.96220714275626,5870.2883074394085,2086.2319035027535,82.18670842321755,594.2078321335093,75.99123438666227,55.47675179290086,57.467797522676456,72.39151145294132,103.57744249439737,200.73547600733895,945.5078697619845,2354.6865319116555,589.4416071147647,892.7243645462978,415.8568696336151,528.0039333082816,928.5744826717162
387.5,33.64697323115519,65.10475663910431,217.4531257618882,2870.9317925679147,2342.823360659567,97.16566377110065,1235.5457424117596,70.67011136138959,54.45621305064345,56.56614275115614,70.71146302568182,100.16924652565812,166.3772300964159,418.81049455221734,7293.25003656147,77.28181826848879,1133.5009245366982,328.94484908341144,416.2703692913951,733.0313311639006,1835.503293981656
400.0,37.77636842494531,107.29237713785368,1321.1625330986371,2530.930394727735,100.61332983107219,3050.93733414647,64.31226277726056,51.90344037753482,55.74969061298542,67.47995469342523,90.12881550542048,137.6781261018704,254.68702389947904,1105.0355048367378,4726.888377600529,1392.8337104983766,236.37293800839595,313.4619586691509,606.364667507403,1293.1172277138708,3971.6564388465977
412.5,54.65150675070312,530.4736018467713,2682.486059658215,94.82136857953135,6.274313602185594,58.96597588801774,47.68157769491024,51.28075003999516,60.88473333355127,85.25786076361823,118.28407762338375,201.25021425788321,467.52801916234057,5936.019549606648,110.91711623957325,157.61469425243268,212.5944397918057,405.50251274379576,962.3546418561971,2902.798005409087,8645.466808378731
425.0,202.2842493123378,2866.1580254668893,84.6546796852964,16.5783290384648,53.704723705590744,42.75219795252614,48.01979463242907,54.963439373220545,72.79947562565008,101.56786036719735,163.03870798618078,307.9827142440415,1072.9298455107246,18403.906371779904,122.36592454279153,120.32475742036631,281.4431940291592,685.7046033943648,1936.2548888903552,6547.359151236876,6920.911329918128
437.5,2886.1701530596897,74.93464485776285,21.108829094177693,55.687555222229584,37.60097547386469,41.59066156872985,49.20497250471444,62.32797742585305,85.39141350131959,132.77190629613997,218.56893180642194,503.92820920170993,4105.400258705737,285.596968933731,49.59126627088618,158.8557100923402,426.4289694983683,1285.6873480660272,4556.301640879238,9392.903345964318,1532.7084680482078
