% Model,attempt10-785nm_step6.mph
% Version,COMSOL 6.1.0.282
% Date,"Nov 27 2025, 14:55"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.100000000000000E2,4.100000000000000E2,7.850000000000000E-1,5.798470652689251E20
4.100000000000000E2,4.150000000000000E2,7.850000000000000E-1,1.294932670015464E20
4.100000000000000E2,4.199999999999999E2,7.850000000000000E-1,4.281211899658409E19
4.100000000000000E2,4.249999999999999E2,7.850000000000000E-1,1.972768872512778E19
4.100000000000000E2,4.299999999999999E2,7.850000000000000E-1,1.128041868154768E19
4.100000000000000E2,4.349999999999999E2,7.850000000000000E-1,7.420811766670010E18
4.100000000000000E2,4.399999999999999E2,7.850000000000000E-1,5.402774809781272E18
4.100000000000000E2,4.450000000000000E2,7.850000000000000E-1,4.281204122680535E18
4.100000000000000E2,4.500000000000000E2,7.850000000000000E-1,3.655211555329678E18
4.100000000000000E2,4.550000000000000E2,7.850000000000000E-1,3.340797774815394E18
4.100000000000000E2,4.600000000000000E2,7.850000000000000E-1,3.219073308332086E18
4.100000000000000E2,4.650000000000000E2,7.850000000000000E-1,3.225694157302242E18
4.100000000000000E2,4.700000000000000E2,7.850000000000000E-1,3.390938630544200E18
4.100000000000000E2,4.749999999999999E2,7.850000000000000E-1,3.566215607206543E18
4.100000000000000E2,4.800000000000000E2,7.850000000000000E-1,3.790806057997712E18
4.100000000000000E2,4.849999999999999E2,7.850000000000000E-1,4.169253143883817E18
4.100000000000000E2,4.900000000000000E2,7.850000000000000E-1,4.581407691006887E18
4.100000000000000E2,4.949999999999999E2,7.850000000000000E-1,4.900479441695220E18
4.100000000000000E2,5.000000000000000E2,7.850000000000000E-1,5.402077039093118E18
