% Model,attempt10-785nm_step12.mph
% Version,COMSOL 6.1.0.282
% Date,"Dec 3 2025, 16:16"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.749999999999999E2,5.000000000000000E2,7.850000000000000E-1,4.137436681960749E18
4.800000000000000E2,0.000000000000000E0,7.850000000000000E-1,4.232306131240785E19
4.800000000000000E2,4.999999999999999E0,7.850000000000000E-1,4.144681976217585E19
4.800000000000000E2,9.999999999999998E0,7.850000000000000E-1,3.995128802261168E19
4.800000000000000E2,1.500000000000000E1,7.850000000000000E-1,3.917097349155558E19
4.800000000000000E2,2.000000000000000E1,7.850000000000000E-1,3.868107356118373E19
4.800000000000000E2,2.500000000000000E1,7.850000000000000E-1,3.691704136932528E19
4.800000000000000E2,3.000000000000000E1,7.850000000000000E-1,3.907995033957129E19
4.800000000000000E2,3.500000000000000E1,7.850000000000000E-1,3.690410365426740E19
4.800000000000000E2,3.999999999999999E1,7.850000000000000E-1,3.729968480021008E19
4.800000000000000E2,4.500000000000000E1,7.850000000000000E-1,3.750929784675204E19
4.800000000000000E2,5.000000000000000E1,7.850000000000000E-1,3.768331154538119E19
4.800000000000000E2,5.499999999999999E1,7.850000000000000E-1,3.818744115902658E19
4.800000000000000E2,6.000000000000000E1,7.850000000000000E-1,3.881213455358412E19
4.800000000000000E2,6.499999999999999E1,7.850000000000000E-1,3.649376147509383E19
4.800000000000000E2,7.000000000000000E1,7.850000000000000E-1,3.854080852222596E19
4.800000000000000E2,7.500000000000000E1,7.850000000000000E-1,3.833939442009072E19
4.800000000000000E2,7.999999999999999E1,7.850000000000000E-1,3.910046436468255E19
4.800000000000000E2,8.500000000000000E1,7.850000000000000E-1,3.852094033647362E19
4.800000000000000E2,9.000000000000000E1,7.850000000000000E-1,4.060696120498260E19
4.800000000000000E2,9.499999999999999E1,7.850000000000000E-1,4.053390957622651E19
4.800000000000000E2,1.000000000000000E2,7.850000000000000E-1,4.078049751649184E19
4.800000000000000E2,1.050000000000000E2,7.850000000000000E-1,4.272558786173771E19
4.800000000000000E2,1.100000000000000E2,7.850000000000000E-1,4.216568981489502E19
4.800000000000000E2,1.150000000000000E2,7.850000000000000E-1,4.342820530693784E19
4.800000000000000E2,1.200000000000000E2,7.850000000000000E-1,4.508159244124117E19
4.800000000000000E2,1.250000000000000E2,7.850000000000000E-1,4.641408207698580E19
4.800000000000000E2,1.300000000000000E2,7.850000000000000E-1,4.804973091022932E19
4.800000000000000E2,1.350000000000000E2,7.850000000000000E-1,4.822189505212604E19
4.800000000000000E2,1.400000000000000E2,7.850000000000000E-1,5.108096208353093E19
4.800000000000000E2,1.450000000000000E2,7.850000000000000E-1,5.019991890560690E19
4.800000000000000E2,1.500000000000000E2,7.850000000000000E-1,5.315971636580581E19
4.800000000000000E2,1.550000000000000E2,7.850000000000000E-1,5.441301274753243E19
4.800000000000000E2,1.600000000000000E2,7.850000000000000E-1,5.641650580091752E19
4.800000000000000E2,1.650000000000000E2,7.850000000000000E-1,6.244580392624552E19
4.800000000000000E2,1.700000000000000E2,7.850000000000000E-1,6.163889960172612E19
4.800000000000000E2,1.750000000000000E2,7.850000000000000E-1,6.650531974204092E19
4.800000000000000E2,1.800000000000000E2,7.850000000000000E-1,6.608384479972093E19
4.800000000000000E2,1.850000000000000E2,7.850000000000000E-1,7.111361796520878E19
4.800000000000000E2,1.900000000000000E2,7.850000000000000E-1,7.567516010940313E19
4.800000000000000E2,1.950000000000000E2,7.850000000000000E-1,8.191847370833676E19
4.800000000000000E2,2.000000000000000E2,7.850000000000000E-1,8.247594099954860E19
4.800000000000000E2,2.050000000000000E2,7.850000000000000E-1,9.073603445725148E19
4.800000000000000E2,2.100000000000000E2,7.850000000000000E-1,9.373776554654712E19
4.800000000000000E2,2.150000000000000E2,7.850000000000000E-1,9.941396101472192E19
4.800000000000000E2,2.200000000000000E2,7.850000000000000E-1,1.119266241056226E20
4.800000000000000E2,2.250000000000000E2,7.850000000000000E-1,1.204034314633241E20
4.800000000000000E2,2.300000000000000E2,7.850000000000000E-1,1.339964274499629E20
4.800000000000000E2,2.350000000000000E2,7.850000000000000E-1,1.442141276399676E20
4.800000000000000E2,2.400000000000000E2,7.850000000000000E-1,1.561669670210280E20
4.800000000000000E2,2.450000000000000E2,7.850000000000000E-1,1.696420745019790E20
4.800000000000000E2,2.500000000000000E2,7.850000000000000E-1,1.996137965270505E20
4.800000000000000E2,2.550000000000000E2,7.850000000000000E-1,2.242824756817643E20
4.800000000000000E2,2.599999999999999E2,7.850000000000000E-1,2.606283555808035E20
4.800000000000000E2,2.650000000000000E2,7.850000000000000E-1,2.997220894088492E20
4.800000000000000E2,2.700000000000000E2,7.850000000000000E-1,3.392646044597248E20
4.800000000000000E2,2.750000000000000E2,7.850000000000000E-1,4.092135543475605E20
4.800000000000000E2,2.800000000000000E2,7.850000000000000E-1,4.513594950353559E20
4.800000000000000E2,2.850000000000000E2,7.850000000000000E-1,4.859733742392387E20
4.800000000000000E2,2.900000000000000E2,7.850000000000000E-1,5.181371210031259E20
4.800000000000000E2,2.950000000000000E2,7.850000000000000E-1,4.989069988727523E20
4.800000000000000E2,3.000000000000000E2,7.850000000000000E-1,4.034030124339213E20
4.800000000000000E2,3.050000000000000E2,7.850000000000000E-1,2.386355134678340E20
4.800000000000000E2,3.099999999999999E2,7.850000000000000E-1,1.035138256263662E20
4.800000000000000E2,3.149999999999999E2,7.850000000000000E-1,2.146790933013602E19
4.800000000000000E2,3.199999999999999E2,7.850000000000000E-1,3.207875956987028E18
4.800000000000000E2,3.250000000000000E2,7.850000000000000E-1,2.625593236785707E19
4.800000000000000E2,3.300000000000000E2,7.850000000000000E-1,2.675570041810257E20
4.800000000000000E2,3.350000000000000E2,7.850000000000000E-1,2.380792536528797E20
4.800000000000000E2,3.400000000000000E2,7.850000000000000E-1,9.517014508105533E19
4.800000000000000E2,3.450000000000000E2,7.850000000000000E-1,3.027464793427939E19
4.800000000000000E2,3.500000000000000E2,7.850000000000000E-1,1.018467780415820E19
4.800000000000000E2,3.550000000000000E2,7.850000000000000E-1,3.585673046393023E18
4.800000000000000E2,3.600000000000000E2,7.850000000000000E-1,1.272299282339613E18
4.800000000000000E2,3.649999999999999E2,7.850000000000000E-1,5.181765906546694E17
4.800000000000000E2,3.699999999999999E2,7.850000000000000E-1,3.307731468373169E17
4.800000000000000E2,3.749999999999999E2,7.850000000000000E-1,3.765567905933324E17
4.800000000000000E2,3.799999999999999E2,7.850000000000000E-1,5.610689993918481E17
4.800000000000000E2,3.850000000000000E2,7.850000000000000E-1,8.745299500746908E17
4.800000000000000E2,3.900000000000000E2,7.850000000000000E-1,1.313687694732677E18
4.800000000000000E2,3.950000000000000E2,7.850000000000000E-1,1.920622109803943E18
4.800000000000000E2,4.000000000000000E2,7.850000000000000E-1,2.629636111205397E18
4.800000000000000E2,4.050000000000000E2,7.850000000000000E-1,3.701652318530859E18
4.800000000000000E2,4.100000000000000E2,7.850000000000000E-1,4.896158445669758E18
4.800000000000000E2,4.150000000000000E2,7.850000000000000E-1,6.680450385260061E18
4.800000000000000E2,4.199999999999999E2,7.850000000000000E-1,9.092997325858365E18
4.800000000000000E2,4.249999999999999E2,7.850000000000000E-1,1.192177004982388E19
4.800000000000000E2,4.299999999999999E2,7.850000000000000E-1,1.625664688211640E19
4.800000000000000E2,4.349999999999999E2,7.850000000000000E-1,2.350472439367065E19
4.800000000000000E2,4.399999999999999E2,7.850000000000000E-1,3.347231050573802E19
4.800000000000000E2,4.450000000000000E2,7.850000000000000E-1,5.302125382143443E19
4.800000000000000E2,4.500000000000000E2,7.850000000000000E-1,8.870174700238938E19
4.800000000000000E2,4.550000000000000E2,7.850000000000000E-1,1.716943518837992E20
4.800000000000000E2,4.600000000000000E2,7.850000000000000E-1,4.597685678542157E20
4.800000000000000E2,4.650000000000000E2,7.850000000000000E-1,1.838389787249195E21
4.800000000000000E2,4.700000000000000E2,7.850000000000000E-1,6.813325179797339E21
4.800000000000000E2,4.749999999999999E2,7.850000000000000E-1,1.245460037759470E21
4.800000000000000E2,4.800000000000000E2,7.850000000000000E-1,9.418910338910724E19
4.800000000000000E2,4.849999999999999E2,7.850000000000000E-1,1.357635239671406E19
4.800000000000000E2,4.900000000000000E2,7.850000000000000E-1,3.925693668274218E18
4.800000000000000E2,4.949999999999999E2,7.850000000000000E-1,2.402426107962783E18
4.800000000000000E2,5.000000000000000E2,7.850000000000000E-1,2.357820445853769E18
4.849999999999999E2,0.000000000000000E0,7.850000000000000E-1,4.263213588191145E19
4.849999999999999E2,4.999999999999999E0,7.850000000000000E-1,4.294093169028538E19
4.849999999999999E2,9.999999999999998E0,7.850000000000000E-1,4.194562027712092E19
4.849999999999999E2,1.500000000000000E1,7.850000000000000E-1,4.153254650910369E19
4.849999999999999E2,2.000000000000000E1,7.850000000000000E-1,3.982808948809321E19
4.849999999999999E2,2.500000000000000E1,7.850000000000000E-1,3.951513971596833E19
4.849999999999999E2,3.000000000000000E1,7.850000000000000E-1,3.938474958734056E19
4.849999999999999E2,3.500000000000000E1,7.850000000000000E-1,3.917421103999297E19
4.849999999999999E2,3.999999999999999E1,7.850000000000000E-1,3.960074590682078E19
4.849999999999999E2,4.500000000000000E1,7.850000000000000E-1,4.015485411821318E19
4.849999999999999E2,5.000000000000000E1,7.850000000000000E-1,3.919703074707580E19
4.849999999999999E2,5.499999999999999E1,7.850000000000000E-1,3.967993610982898E19
4.849999999999999E2,6.000000000000000E1,7.850000000000000E-1,3.877802717762955E19
4.849999999999999E2,6.499999999999999E1,7.850000000000000E-1,3.960922906906944E19
4.849999999999999E2,7.000000000000000E1,7.850000000000000E-1,3.957764263668223E19
4.849999999999999E2,7.500000000000000E1,7.850000000000000E-1,4.031520862607137E19
4.849999999999999E2,7.999999999999999E1,7.850000000000000E-1,4.073190012657767E19
4.849999999999999E2,8.500000000000000E1,7.850000000000000E-1,4.054670422876796E19
4.849999999999999E2,9.000000000000000E1,7.850000000000000E-1,4.148030158332029E19
4.849999999999999E2,9.499999999999999E1,7.850000000000000E-1,4.027467576578870E19
4.849999999999999E2,1.000000000000000E2,7.850000000000000E-1,4.495286594821249E19
4.849999999999999E2,1.050000000000000E2,7.850000000000000E-1,4.340051078508021E19
4.849999999999999E2,1.100000000000000E2,7.850000000000000E-1,4.363325816117118E19
4.849999999999999E2,1.150000000000000E2,7.850000000000000E-1,4.597979322052515E19
4.849999999999999E2,1.200000000000000E2,7.850000000000000E-1,4.826155433166584E19
4.849999999999999E2,1.250000000000000E2,7.850000000000000E-1,4.870044211792266E19
4.849999999999999E2,1.300000000000000E2,7.850000000000000E-1,4.840275089899629E19
4.849999999999999E2,1.350000000000000E2,7.850000000000000E-1,5.011609483859598E19
4.849999999999999E2,1.400000000000000E2,7.850000000000000E-1,5.130907512610442E19
4.849999999999999E2,1.450000000000000E2,7.850000000000000E-1,5.407194659448009E19
4.849999999999999E2,1.500000000000000E2,7.850000000000000E-1,5.624901333633765E19
4.849999999999999E2,1.550000000000000E2,7.850000000000000E-1,5.851812870575118E19
4.849999999999999E2,1.600000000000000E2,7.850000000000000E-1,5.909398588006418E19
4.849999999999999E2,1.650000000000000E2,7.850000000000000E-1,6.270236574343924E19
4.849999999999999E2,1.700000000000000E2,7.850000000000000E-1,6.422640174525981E19
4.849999999999999E2,1.750000000000000E2,7.850000000000000E-1,6.937301509893567E19
4.849999999999999E2,1.800000000000000E2,7.850000000000000E-1,7.534093759419795E19
4.849999999999999E2,1.850000000000000E2,7.850000000000000E-1,7.790246918200844E19
4.849999999999999E2,1.900000000000000E2,7.850000000000000E-1,7.938208396456686E19
4.849999999999999E2,1.950000000000000E2,7.850000000000000E-1,8.635151506498365E19
4.849999999999999E2,2.000000000000000E2,7.850000000000000E-1,8.935172564337213E19
