% Model,attempt8 - ate 450nm.mph
% Version,COMSOL 6.1.0.282
% Date,"Sep 18 2025, 10:25"
% Table,E^4_ate_450nm(sem o plano) - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
3.875000000000000E2,4.749999999999999E2,6.330000000000000E-1,1.511806715172142E20
3.875000000000000E2,4.874999999999999E2,6.330000000000000E-1,3.801009166652344E20
3.875000000000000E2,5.000000000000000E2,6.330000000000000E-1,1.314747958442888E21
4.000000000000000E2,0.000000000000000E0,6.330000000000000E-1,8.414281989830168E19
4.000000000000000E2,1.250000000000000E1,6.330000000000000E-1,5.226357112639085E19
4.000000000000000E2,2.500000000000000E1,6.330000000000000E-1,4.347864412533737E19
4.000000000000000E2,3.750000000000000E1,6.330000000000000E-1,4.344309757040314E19
4.000000000000000E2,5.000000000000000E1,6.330000000000000E-1,4.364867037022482E19
4.000000000000000E2,6.250000000000000E1,6.330000000000000E-1,4.632541218404012E19
4.000000000000000E2,7.500000000000000E1,6.330000000000000E-1,4.917665262847340E19
4.000000000000000E2,8.750000000000000E1,6.330000000000000E-1,5.291800666303601E19
4.000000000000000E2,1.000000000000000E2,6.330000000000000E-1,5.808676181818845E19
4.000000000000000E2,1.125000000000000E2,6.330000000000000E-1,6.928493659877864E19
4.000000000000000E2,1.250000000000000E2,6.330000000000000E-1,7.280094861721467E19
4.000000000000000E2,1.375000000000000E2,6.330000000000000E-1,8.665387826405995E19
4.000000000000000E2,1.500000000000000E2,6.330000000000000E-1,1.081572845735982E20
4.000000000000000E2,1.625000000000000E2,6.330000000000000E-1,1.220184759610527E20
4.000000000000000E2,1.750000000000000E2,6.330000000000000E-1,1.616108436913263E20
4.000000000000000E2,1.875000000000000E2,6.330000000000000E-1,1.919924007319400E20
4.000000000000000E2,2.000000000000000E2,6.330000000000000E-1,2.191076044176343E20
4.000000000000000E2,2.125000000000000E2,6.330000000000000E-1,2.017947772472839E20
4.000000000000000E2,2.250000000000000E2,6.330000000000000E-1,1.166748795333935E20
4.000000000000000E2,2.375000000000000E2,6.330000000000000E-1,1.855132359612279E19
4.000000000000000E2,2.500000000000000E2,6.330000000000000E-1,2.171826534410655E20
4.000000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.421006986204646E19
4.000000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.095838714534884E18
4.000000000000000E2,2.874999999999999E2,6.330000000000000E-1,1.108752574717363E18
4.000000000000000E2,3.000000000000000E2,6.330000000000000E-1,3.935119013543588E18
4.000000000000000E2,3.125000000000000E2,6.330000000000000E-1,1.344514362122863E19
4.000000000000000E2,3.250000000000000E2,6.330000000000000E-1,5.304586996882755E19
4.000000000000000E2,3.374999999999999E2,6.330000000000000E-1,4.804540433731688E20
4.000000000000000E2,3.500000000000000E2,6.330000000000000E-1,4.320451424446429E20
4.000000000000000E2,3.625000000000000E2,6.330000000000000E-1,9.648209178340000E18
4.000000000000000E2,3.749999999999999E2,6.330000000000000E-1,3.785123154639741E19
4.000000000000000E2,3.875000000000000E2,6.330000000000000E-1,3.468848858628569E19
4.000000000000000E2,4.000000000000000E2,6.330000000000000E-1,1.594971724638008E19
4.000000000000000E2,4.125000000000000E2,6.330000000000000E-1,2.291815362327616E19
4.000000000000000E2,4.249999999999999E2,6.330000000000000E-1,3.897868923024758E19
4.000000000000000E2,4.375000000000000E2,6.330000000000000E-1,6.779788153128562E19
4.000000000000000E2,4.500000000000000E2,6.330000000000000E-1,1.289753959933783E20
4.000000000000000E2,4.624999999999999E2,6.330000000000000E-1,2.909977495729058E20
4.000000000000000E2,4.749999999999999E2,6.330000000000000E-1,8.249649370944856E20
4.000000000000000E2,4.874999999999999E2,6.330000000000000E-1,1.668972031190946E21
4.000000000000000E2,5.000000000000000E2,6.330000000000000E-1,2.395440710959121E20
4.125000000000000E2,0.000000000000000E0,6.330000000000000E-1,8.625853307418095E19
4.125000000000000E2,1.250000000000000E1,6.330000000000000E-1,4.966527995763748E19
4.125000000000000E2,2.500000000000000E1,6.330000000000000E-1,4.282304336305496E19
4.125000000000000E2,3.750000000000000E1,6.330000000000000E-1,4.288497707230217E19
4.125000000000000E2,5.000000000000000E1,6.330000000000000E-1,4.532804753269182E19
