% Model,attempt8.mph
% Version,COMSOL 6.1.0.282
% Date,"Aug 27 2025, 15:25"
% Table,ewfd.normE^4_ate 200nm  - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
8.750000000000000E1,1.125000000000000E2,6.330000000000000E-1,7.179649422940850E16
8.750000000000000E1,1.250000000000000E2,6.330000000000000E-1,7.322041283525541E16
8.750000000000000E1,1.375000000000000E2,6.330000000000000E-1,7.369208087980166E16
8.750000000000000E1,1.500000000000000E2,6.330000000000000E-1,7.264698604657606E16
8.750000000000000E1,1.625000000000000E2,6.330000000000000E-1,7.205706551873105E16
8.750000000000000E1,1.750000000000000E2,6.330000000000000E-1,7.278964651476326E16
8.750000000000000E1,1.875000000000000E2,6.330000000000000E-1,7.272794799612826E16
8.750000000000000E1,2.000000000000000E2,6.330000000000000E-1,7.115620616888606E16
8.750000000000000E1,2.125000000000000E2,6.330000000000000E-1,7.063774770079333E16
8.750000000000000E1,2.250000000000000E2,6.330000000000000E-1,6.992441732556596E16
8.750000000000000E1,2.375000000000000E2,6.330000000000000E-1,7.074300942949850E16
8.750000000000000E1,2.500000000000000E2,6.330000000000000E-1,7.114334311458144E16
8.750000000000000E1,2.625000000000000E2,6.330000000000000E-1,6.940180938449569E16
8.750000000000000E1,2.750000000000000E2,6.330000000000000E-1,6.766661209257762E16
8.750000000000000E1,2.874999999999999E2,6.330000000000000E-1,6.940576489705302E16
8.750000000000000E1,3.000000000000000E2,6.330000000000000E-1,6.770813161302350E16
8.750000000000000E1,3.125000000000000E2,6.330000000000000E-1,6.659718355911228E16
8.750000000000000E1,3.250000000000000E2,6.330000000000000E-1,6.669115811128008E16
8.750000000000000E1,3.374999999999999E2,6.330000000000000E-1,6.831529797460365E16
8.750000000000000E1,3.500000000000000E2,6.330000000000000E-1,6.685262506379307E16
8.750000000000000E1,3.625000000000000E2,6.330000000000000E-1,6.594047657407039E16
8.750000000000000E1,3.749999999999999E2,6.330000000000000E-1,6.616271771136798E16
8.750000000000000E1,3.875000000000000E2,6.330000000000000E-1,6.558633986643642E16
8.750000000000000E1,4.000000000000000E2,6.330000000000000E-1,6.663901260225657E16
8.750000000000000E1,4.125000000000000E2,6.330000000000000E-1,6.535746572082038E16
8.750000000000000E1,4.249999999999999E2,6.330000000000000E-1,6.639207057420761E16
8.750000000000000E1,4.375000000000000E2,6.330000000000000E-1,6.696546538716858E16
8.750000000000000E1,4.500000000000000E2,6.330000000000000E-1,6.583677842954861E16
8.750000000000000E1,4.624999999999999E2,6.330000000000000E-1,6.618848155707602E16
8.750000000000000E1,4.749999999999999E2,6.330000000000000E-1,6.570531581917877E16
8.750000000000000E1,4.874999999999999E2,6.330000000000000E-1,6.573152978308942E16
8.750000000000000E1,5.000000000000000E2,6.330000000000000E-1,6.630977843893003E16
1.000000000000000E2,0.000000000000000E0,6.330000000000000E-1,6.220200372269754E17
1.000000000000000E2,1.250000000000000E1,6.330000000000000E-1,1.415119185284524E17
1.000000000000000E2,2.500000000000000E1,6.330000000000000E-1,1.266311472630764E17
1.000000000000000E2,3.750000000000000E1,6.330000000000000E-1,1.216532028289054E17
1.000000000000000E2,5.000000000000000E1,6.330000000000000E-1,1.175475467329160E17
1.000000000000000E2,6.250000000000000E1,6.330000000000000E-1,1.156076254358747E17
1.000000000000000E2,7.500000000000000E1,6.330000000000000E-1,1.179700092985943E17
1.000000000000000E2,8.750000000000000E1,6.330000000000000E-1,1.137113452684880E17
1.000000000000000E2,1.000000000000000E2,6.330000000000000E-1,1.156375445569848E17
1.000000000000000E2,1.125000000000000E2,6.330000000000000E-1,1.139888611863297E17
1.000000000000000E2,1.250000000000000E2,6.330000000000000E-1,1.173259677235726E17
1.000000000000000E2,1.375000000000000E2,6.330000000000000E-1,1.160704893318689E17
1.000000000000000E2,1.500000000000000E2,6.330000000000000E-1,1.145465725820095E17
1.000000000000000E2,1.625000000000000E2,6.330000000000000E-1,1.133349446513852E17
1.000000000000000E2,1.750000000000000E2,6.330000000000000E-1,1.163480558829247E17
1.000000000000000E2,1.875000000000000E2,6.330000000000000E-1,1.151030565083943E17
1.000000000000000E2,2.000000000000000E2,6.330000000000000E-1,1.111131613705461E17
1.000000000000000E2,2.125000000000000E2,6.330000000000000E-1,1.152387848509828E17
1.000000000000000E2,2.250000000000000E2,6.330000000000000E-1,1.125294241771154E17
1.000000000000000E2,2.375000000000000E2,6.330000000000000E-1,1.100003823166509E17
1.000000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.108879322861323E17
1.000000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.097926528146776E17
1.000000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.119209999024596E17
1.000000000000000E2,2.874999999999999E2,6.330000000000000E-1,1.064285661577220E17
1.000000000000000E2,3.000000000000000E2,6.330000000000000E-1,1.109909645894810E17
1.000000000000000E2,3.125000000000000E2,6.330000000000000E-1,1.069172694493348E17
1.000000000000000E2,3.250000000000000E2,6.330000000000000E-1,1.086932060975364E17
1.000000000000000E2,3.374999999999999E2,6.330000000000000E-1,1.053825280272339E17
1.000000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.052334775242327E17
1.000000000000000E2,3.625000000000000E2,6.330000000000000E-1,1.023360252350047E17
1.000000000000000E2,3.749999999999999E2,6.330000000000000E-1,1.054719686767616E17
1.000000000000000E2,3.875000000000000E2,6.330000000000000E-1,1.051207824327113E17
1.000000000000000E2,4.000000000000000E2,6.330000000000000E-1,1.045710975317050E17
1.000000000000000E2,4.125000000000000E2,6.330000000000000E-1,1.029343346647713E17
1.000000000000000E2,4.249999999999999E2,6.330000000000000E-1,1.035587777060011E17
1.000000000000000E2,4.375000000000000E2,6.330000000000000E-1,1.024238021041252E17
1.000000000000000E2,4.500000000000000E2,6.330000000000000E-1,1.031193361222897E17
1.000000000000000E2,4.624999999999999E2,6.330000000000000E-1,1.008760536409385E17
1.000000000000000E2,4.749999999999999E2,6.330000000000000E-1,1.026503805413721E17
1.000000000000000E2,4.874999999999999E2,6.330000000000000E-1,1.003107370323018E17
1.000000000000000E2,5.000000000000000E2,6.330000000000000E-1,9.997640457316355E16
1.125000000000000E2,0.000000000000000E0,6.330000000000000E-1,8.778949312405373E17
1.125000000000000E2,1.250000000000000E1,6.330000000000000E-1,2.229353400405072E17
1.125000000000000E2,2.500000000000000E1,6.330000000000000E-1,1.944606163521443E17
1.125000000000000E2,3.750000000000000E1,6.330000000000000E-1,1.860745010568916E17
1.125000000000000E2,5.000000000000000E1,6.330000000000000E-1,1.765761084454781E17
1.125000000000000E2,6.250000000000000E1,6.330000000000000E-1,1.795837229602836E17
1.125000000000000E2,7.500000000000000E1,6.330000000000000E-1,1.793149155811032E17
1.125000000000000E2,8.750000000000000E1,6.330000000000000E-1,1.775652545795596E17
1.125000000000000E2,1.000000000000000E2,6.330000000000000E-1,1.785013261442459E17
1.125000000000000E2,1.125000000000000E2,6.330000000000000E-1,1.785514846213322E17
1.125000000000000E2,1.250000000000000E2,6.330000000000000E-1,1.797148998171717E17
1.125000000000000E2,1.375000000000000E2,6.330000000000000E-1,1.754325143908687E17
