% Model,attempt7 - 0deg copia sem sol.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 21 2025, 14:31"
% Table,Table 4 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.500000000000000E2,3.749999999999999E2,6.330000000000000E-1,1.638267484567268E20
4.500000000000000E2,4.000000000000000E2,6.330000000000000E-1,9.030195171289039E20
4.500000000000000E2,4.249999999999999E2,6.330000000000000E-1,9.232161741400698E20
4.500000000000000E2,4.500000000000000E2,6.330000000000000E-1,2.530871212682326E19
4.500000000000000E2,4.749999999999999E2,6.330000000000000E-1,3.660000140803726E18
4.500000000000000E2,5.000000000000000E2,6.330000000000000E-1,1.670921037083628E18
4.500000000000000E2,5.250000000000000E2,6.330000000000000E-1,1.888242217883988E19
4.500000000000000E2,5.500000000000000E2,6.330000000000000E-1,4.320787544760167E21
4.500000000000000E2,5.749999999999999E2,6.330000000000000E-1,7.054168100342863E18
4.500000000000000E2,6.000000000000000E2,6.330000000000000E-1,9.784619476670714E18
4.500000000000000E2,6.250000000000000E2,6.330000000000000E-1,3.904131265130234E19
4.500000000000000E2,6.500000000000000E2,6.330000000000000E-1,1.248791462736525E21
4.500000000000000E2,6.749999999999999E2,6.330000000000000E-1,5.562120472061889E19
4.500000000000000E2,7.000000000000000E2,6.330000000000000E-1,2.770806933941628E18
4.749999999999999E2,0.000000000000000E0,6.330000000000000E-1,7.876391621881030E19
4.749999999999999E2,2.500000000000000E1,6.330000000000000E-1,3.726006644738685E19
4.749999999999999E2,5.000000000000000E1,6.330000000000000E-1,3.676415269091512E19
4.749999999999999E2,7.500000000000000E1,6.330000000000000E-1,3.776704081434072E19
4.749999999999999E2,1.000000000000000E2,6.330000000000000E-1,4.576056795074693E19
4.749999999999999E2,1.250000000000000E2,6.330000000000000E-1,5.287478414048885E19
4.749999999999999E2,1.500000000000000E2,6.330000000000000E-1,4.992211983830838E19
4.749999999999999E2,1.750000000000000E2,6.330000000000000E-1,7.914784139881890E19
4.749999999999999E2,2.000000000000000E2,6.330000000000000E-1,1.383562614659602E19
4.749999999999999E2,2.250000000000000E2,6.330000000000000E-1,2.605335587592653E20
4.749999999999999E2,2.500000000000000E2,6.330000000000000E-1,9.186959908324303E19
4.749999999999999E2,2.750000000000000E2,6.330000000000000E-1,6.360720661721574E20
4.749999999999999E2,3.000000000000000E2,6.330000000000000E-1,3.683818020818499E19
4.749999999999999E2,3.250000000000000E2,6.330000000000000E-1,3.465269242674700E19
4.749999999999999E2,3.500000000000000E2,6.330000000000000E-1,1.859014903177592E20
4.749999999999999E2,3.749999999999999E2,6.330000000000000E-1,1.262330831259057E21
4.749999999999999E2,4.000000000000000E2,6.330000000000000E-1,2.827332146471039E20
4.749999999999999E2,4.249999999999999E2,6.330000000000000E-1,1.674765310260297E19
4.749999999999999E2,4.500000000000000E2,6.330000000000000E-1,3.044994930592897E18
4.749999999999999E2,4.749999999999999E2,6.330000000000000E-1,3.972429455007062E18
4.749999999999999E2,5.000000000000000E2,6.330000000000000E-1,1.002382650529761E20
4.749999999999999E2,5.250000000000000E2,6.330000000000000E-1,8.495430517032314E18
4.749999999999999E2,5.500000000000000E2,6.330000000000000E-1,6.086472426833702E18
4.749999999999999E2,5.749999999999999E2,6.330000000000000E-1,1.174449217398713E20
4.749999999999999E2,6.000000000000000E2,6.330000000000000E-1,8.525067913295867E19
4.749999999999999E2,6.250000000000000E2,6.330000000000000E-1,9.869855933188987E18
4.749999999999999E2,6.500000000000000E2,6.330000000000000E-1,9.776250862103340E18
4.749999999999999E2,6.749999999999999E2,6.330000000000000E-1,1.439754623243157E19
4.749999999999999E2,7.000000000000000E2,6.330000000000000E-1,2.124227726100151E19
5.000000000000000E2,0.000000000000000E0,6.330000000000000E-1,6.842501022438503E19
5.000000000000000E2,2.500000000000000E1,6.330000000000000E-1,3.490859451922338E19
5.000000000000000E2,5.000000000000000E1,6.330000000000000E-1,3.213721087825679E19
5.000000000000000E2,7.500000000000000E1,6.330000000000000E-1,3.266561511054554E19
5.000000000000000E2,1.000000000000000E2,6.330000000000000E-1,3.559713041402849E19
5.000000000000000E2,1.250000000000000E2,6.330000000000000E-1,4.577187506421765E19
5.000000000000000E2,1.500000000000000E2,6.330000000000000E-1,6.032158599045902E19
5.000000000000000E2,1.750000000000000E2,6.330000000000000E-1,6.422985302488035E19
5.000000000000000E2,2.000000000000000E2,6.330000000000000E-1,7.613411851978121E19
5.000000000000000E2,2.250000000000000E2,6.330000000000000E-1,3.209382954607225E20
5.000000000000000E2,2.500000000000000E2,6.330000000000000E-1,4.622798752680374E20
5.000000000000000E2,2.750000000000000E2,6.330000000000000E-1,2.597457643883618E19
5.000000000000000E2,3.000000000000000E2,6.330000000000000E-1,2.150830209167674E19
5.000000000000000E2,3.250000000000000E2,6.330000000000000E-1,1.859081566309957E20
5.000000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.275121477431769E21
5.000000000000000E2,3.749999999999999E2,6.330000000000000E-1,7.583364959849540E19
5.000000000000000E2,4.000000000000000E2,6.330000000000000E-1,2.176201048309350E19
5.000000000000000E2,4.249999999999999E2,6.330000000000000E-1,1.550051170397071E19
5.000000000000000E2,4.500000000000000E2,6.330000000000000E-1,5.972110312389096E19
5.000000000000000E2,4.749999999999999E2,6.330000000000000E-1,5.224118059977612E19
5.000000000000000E2,5.000000000000000E2,6.330000000000000E-1,1.394561219913792E19
5.000000000000000E2,5.250000000000000E2,6.330000000000000E-1,4.587433857238177E19
5.000000000000000E2,5.500000000000000E2,6.330000000000000E-1,4.386630223318433E20
5.000000000000000E2,5.749999999999999E2,6.330000000000000E-1,2.302327861040038E20
5.000000000000000E2,6.000000000000000E2,6.330000000000000E-1,5.584426741738915E19
5.000000000000000E2,6.250000000000000E2,6.330000000000000E-1,6.080952285432844E19
5.000000000000000E2,6.500000000000000E2,6.330000000000000E-1,1.170584337307409E20
5.000000000000000E2,6.749999999999999E2,6.330000000000000E-1,2.063699741249284E20
5.000000000000000E2,7.000000000000000E2,6.330000000000000E-1,6.204849964296682E20
5.250000000000000E2,0.000000000000000E0,6.330000000000000E-1,6.728696541590601E19
5.250000000000000E2,2.500000000000000E1,6.330000000000000E-1,3.212907688190283E19
5.250000000000000E2,5.000000000000000E1,6.330000000000000E-1,2.584149017367867E19
5.250000000000000E2,7.500000000000000E1,6.330000000000000E-1,2.518807038118886E19
5.250000000000000E2,1.000000000000000E2,6.330000000000000E-1,4.604746309250593E19
5.250000000000000E2,1.250000000000000E2,6.330000000000000E-1,5.831912794287841E19
5.250000000000000E2,1.500000000000000E2,6.330000000000000E-1,1.843227814057042E20
5.250000000000000E2,1.750000000000000E2,6.330000000000000E-1,2.506562735325098E20
5.250000000000000E2,2.000000000000000E2,6.330000000000000E-1,4.493056154888248E20
5.250000000000000E2,2.250000000000000E2,6.330000000000000E-1,2.702226865717655E20
5.250000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.747160033047863E19
5.250000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.375876474718759E19
5.250000000000000E2,3.000000000000000E2,6.330000000000000E-1,1.541033721744733E20
5.250000000000000E2,3.250000000000000E2,6.330000000000000E-1,4.164141587379993E20
5.250000000000000E2,3.500000000000000E2,6.330000000000000E-1,9.243465247390679E19
5.250000000000000E2,3.749999999999999E2,6.330000000000000E-1,2.248781064451211E20
5.250000000000000E2,4.000000000000000E2,6.330000000000000E-1,5.302596006884563E18
5.250000000000000E2,4.249999999999999E2,6.330000000000000E-1,1.515272033328252E19
5.250000000000000E2,4.500000000000000E2,6.330000000000000E-1,1.596118393338145E20
5.250000000000000E2,4.749999999999999E2,6.330000000000000E-1,1.090262054530458E20
5.250000000000000E2,5.000000000000000E2,6.330000000000000E-1,2.736841289241857E20
5.250000000000000E2,5.250000000000000E2,6.330000000000000E-1,1.905660200896435E21
5.250000000000000E2,5.500000000000000E2,6.330000000000000E-1,1.999046967223683E20
5.250000000000000E2,5.749999999999999E2,6.330000000000000E-1,8.672776037971858E19
5.250000000000000E2,6.000000000000000E2,6.330000000000000E-1,1.573436608442157E20
5.250000000000000E2,6.250000000000000E2,6.330000000000000E-1,4.051105250590892E20
5.250000000000000E2,6.500000000000000E2,6.330000000000000E-1,1.852752819989736E21
5.250000000000000E2,6.749999999999999E2,6.330000000000000E-1,3.904974985018603E21
5.250000000000000E2,7.000000000000000E2,6.330000000000000E-1,8.178480556303827E19
5.500000000000000E2,0.000000000000000E0,6.330000000000000E-1,6.373920423613763E19
5.500000000000000E2,2.500000000000000E1,6.330000000000000E-1,2.753555421748557E19
5.500000000000000E2,5.000000000000000E1,6.330000000000000E-1,1.954874967855532E19
5.500000000000000E2,7.500000000000000E1,6.330000000000000E-1,4.822203353812849E19
5.500000000000000E2,1.000000000000000E2,6.330000000000000E-1,9.135962148366620E19
5.500000000000000E2,1.250000000000000E2,6.330000000000000E-1,1.298436711138143E20
5.500000000000000E2,1.500000000000000E2,6.330000000000000E-1,5.631968183250383E20
5.500000000000000E2,1.750000000000000E2,6.330000000000000E-1,4.004598551015997E20
5.500000000000000E2,2.000000000000000E2,6.330000000000000E-1,1.498156697862090E20
5.500000000000000E2,2.250000000000000E2,6.330000000000000E-1,1.129997076218107E19
5.500000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.871309479132757E19
5.500000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.856043696820888E20
5.500000000000000E2,3.000000000000000E2,6.330000000000000E-1,3.841427301927897E20
5.500000000000000E2,3.250000000000000E2,6.330000000000000E-1,6.707683985796096E20
5.500000000000000E2,3.500000000000000E2,6.330000000000000E-1,1.152968610008438E19
5.500000000000000E2,3.749999999999999E2,6.330000000000000E-1,3.784416481251310E19
5.500000000000000E2,4.000000000000000E2,6.330000000000000E-1,1.793289161795539E20
5.500000000000000E2,4.249999999999999E2,6.330000000000000E-1,3.094100897525355E21
5.500000000000000E2,4.500000000000000E2,6.330000000000000E-1,2.473012926121725E20
5.500000000000000E2,4.749999999999999E2,6.330000000000000E-1,7.730183808812971E20
5.500000000000000E2,5.000000000000000E2,6.330000000000000E-1,1.824293282355842E21
5.500000000000000E2,5.250000000000000E2,6.330000000000000E-1,1.458852430451829E20
5.500000000000000E2,5.500000000000000E2,6.330000000000000E-1,9.785138032868803E19
5.500000000000000E2,5.749999999999999E2,6.330000000000000E-1,3.458413396337335E20
5.500000000000000E2,6.000000000000000E2,6.330000000000000E-1,2.506256479944137E21
5.500000000000000E2,6.250000000000000E2,6.330000000000000E-1,1.648684153961242E21
5.500000000000000E2,6.500000000000000E2,6.330000000000000E-1,2.571334397941153E20
5.500000000000000E2,6.749999999999999E2,6.330000000000000E-1,2.749931850696412E21
5.500000000000000E2,7.000000000000000E2,6.330000000000000E-1,6.329045237657551E18
5.749999999999999E2,0.000000000000000E0,6.330000000000000E-1,5.883653393283419E19
5.749999999999999E2,2.500000000000000E1,6.330000000000000E-1,2.032798766545687E19
5.749999999999999E2,5.000000000000000E1,6.330000000000000E-1,5.361233603175873E19
5.749999999999999E2,7.500000000000000E1,6.330000000000000E-1,4.426462234382285E20
5.749999999999999E2,1.000000000000000E2,6.330000000000000E-1,5.389051350672831E19
5.749999999999999E2,1.250000000000000E2,6.330000000000000E-1,4.801024234784801E20
5.749999999999999E2,1.500000000000000E2,6.330000000000000E-1,2.497207089385880E20
5.749999999999999E2,1.750000000000000E2,6.330000000000000E-1,8.091636624731737E19
5.749999999999999E2,2.000000000000000E2,6.330000000000000E-1,6.331140060927751E19
5.749999999999999E2,2.250000000000000E2,6.330000000000000E-1,2.433712416962177E20
5.749999999999999E2,2.500000000000000E2,6.330000000000000E-1,5.211906155841221E20
5.749999999999999E2,2.750000000000000E2,6.330000000000000E-1,4.909431204492155E20
5.749999999999999E2,3.000000000000000E2,6.330000000000000E-1,9.948213729221683E18
5.749999999999999E2,3.250000000000000E2,6.330000000000000E-1,2.452839343853391E20
5.749999999999999E2,3.500000000000000E2,6.330000000000000E-1,1.167300567450508E20
5.749999999999999E2,3.749999999999999E2,6.330000000000000E-1,1.721305041302941E20
5.749999999999999E2,4.000000000000000E2,6.330000000000000E-1,3.185260656445546E20
5.749999999999999E2,4.249999999999999E2,6.330000000000000E-1,4.861566131303051E20
5.749999999999999E2,4.500000000000000E2,6.330000000000000E-1,1.407257807262826E21
5.749999999999999E2,4.749999999999999E2,6.330000000000000E-1,9.444242635464397E20
5.749999999999999E2,5.000000000000000E2,6.330000000000000E-1,5.132825034203120E19
5.749999999999999E2,5.250000000000000E2,6.330000000000000E-1,7.017596247609301E19
5.749999999999999E2,5.500000000000000E2,6.330000000000000E-1,1.074665257830183E21
5.749999999999999E2,5.749999999999999E2,6.330000000000000E-1,1.095017517653474E21
5.749999999999999E2,6.000000000000000E2,6.330000000000000E-1,4.065060076552560E21
5.749999999999999E2,6.250000000000000E2,6.330000000000000E-1,1.783716758120938E19
5.749999999999999E2,6.500000000000000E2,6.330000000000000E-1,1.037093230668660E19
5.749999999999999E2,6.749999999999999E2,6.330000000000000E-1,8.998604941266017E19
5.749999999999999E2,7.000000000000000E2,6.330000000000000E-1,3.062987260751930E20
6.000000000000000E2,0.000000000000000E0,6.330000000000000E-1,4.984836555457706E19
6.000000000000000E2,2.500000000000000E1,6.330000000000000E-1,5.667816126804548E19
6.000000000000000E2,5.000000000000000E1,6.330000000000000E-1,1.414766171140208E21
6.000000000000000E2,7.500000000000000E1,6.330000000000000E-1,4.204795051686265E19
6.000000000000000E2,1.000000000000000E2,6.330000000000000E-1,3.047144171540949E20
6.000000000000000E2,1.250000000000000E2,6.330000000000000E-1,1.744076630792702E20
6.000000000000000E2,1.500000000000000E2,6.330000000000000E-1,1.317706583789553E20
6.000000000000000E2,1.750000000000000E2,6.330000000000000E-1,8.167454494182348E20
6.000000000000000E2,2.000000000000000E2,6.330000000000000E-1,9.291468701292601E20
6.000000000000000E2,2.250000000000000E2,6.330000000000000E-1,6.074013636152332E20
6.000000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.898641070395181E20
6.000000000000000E2,2.750000000000000E2,6.330000000000000E-1,7.650453678654226E19
