% Model,attempt9-2.mph
% Version,COMSOL 6.1.0.282
% Date,"Sep 19 2025, 11:18"
% Table,E^4_ate_300nm - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
1.625000000000000E2,2.625000000000000E2,6.330000000000000E-1,8.508388052602784E17
1.625000000000000E2,2.750000000000000E2,6.330000000000000E-1,8.632445483039489E17
1.625000000000000E2,2.874999999999999E2,6.330000000000000E-1,8.519095873959000E17
1.625000000000000E2,3.000000000000000E2,6.330000000000000E-1,8.500810403472449E17
1.750000000000000E2,1.625000000000000E2,6.330000000000000E-1,1.205385040561752E18
1.750000000000000E2,1.750000000000000E2,6.330000000000000E-1,1.150010517206754E18
1.750000000000000E2,1.875000000000000E2,6.330000000000000E-1,1.218586941492133E18
1.750000000000000E2,2.000000000000000E2,6.330000000000000E-1,1.195094607481341E18
1.750000000000000E2,2.125000000000000E2,6.330000000000000E-1,1.174989687222514E18
1.750000000000000E2,2.250000000000000E2,6.330000000000000E-1,1.205841285370570E18
1.750000000000000E2,2.375000000000000E2,6.330000000000000E-1,1.232969907581267E18
1.750000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.196264758696994E18
1.750000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.243649996357008E18
1.750000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.189840417617351E18
1.750000000000000E2,2.874999999999999E2,6.330000000000000E-1,1.180823388081424E18
1.750000000000000E2,3.000000000000000E2,6.330000000000000E-1,1.237815959760348E18
1.875000000000000E2,1.625000000000000E2,6.330000000000000E-1,1.591097925723193E18
1.875000000000000E2,1.750000000000000E2,6.330000000000000E-1,1.619016936239033E18
1.875000000000000E2,1.875000000000000E2,6.330000000000000E-1,1.632859365503826E18
1.875000000000000E2,2.000000000000000E2,6.330000000000000E-1,1.642527530990162E18
1.875000000000000E2,2.125000000000000E2,6.330000000000000E-1,1.634092646908025E18
1.875000000000000E2,2.250000000000000E2,6.330000000000000E-1,1.649974613605230E18
1.875000000000000E2,2.375000000000000E2,6.330000000000000E-1,1.656020026344937E18
1.875000000000000E2,2.500000000000000E2,6.330000000000000E-1,1.657044930724003E18
1.875000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.630322914845784E18
1.875000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.635913365667117E18
1.875000000000000E2,2.874999999999999E2,6.330000000000000E-1,1.753376423196369E18
1.875000000000000E2,3.000000000000000E2,6.330000000000000E-1,1.716112250040270E18
2.000000000000000E2,1.625000000000000E2,6.330000000000000E-1,2.262695548866297E18
2.000000000000000E2,1.750000000000000E2,6.330000000000000E-1,2.201579768688206E18
2.000000000000000E2,1.875000000000000E2,6.330000000000000E-1,2.232632191497694E18
2.000000000000000E2,2.000000000000000E2,6.330000000000000E-1,2.224014010596472E18
2.000000000000000E2,2.125000000000000E2,6.330000000000000E-1,2.295493487811718E18
2.000000000000000E2,2.250000000000000E2,6.330000000000000E-1,2.315942498268024E18
2.000000000000000E2,2.375000000000000E2,6.330000000000000E-1,2.277946421433453E18
2.000000000000000E2,2.500000000000000E2,6.330000000000000E-1,2.342679143829370E18
2.000000000000000E2,2.625000000000000E2,6.330000000000000E-1,2.332579178357856E18
2.000000000000000E2,2.750000000000000E2,6.330000000000000E-1,2.457529315529263E18
2.000000000000000E2,2.874999999999999E2,6.330000000000000E-1,2.327086160167317E18
2.000000000000000E2,3.000000000000000E2,6.330000000000000E-1,2.444861832500058E18
2.125000000000000E2,1.625000000000000E2,6.330000000000000E-1,2.942505718546416E18
2.125000000000000E2,1.750000000000000E2,6.330000000000000E-1,3.051206667015754E18
2.125000000000000E2,1.875000000000000E2,6.330000000000000E-1,3.137982141127189E18
2.125000000000000E2,2.000000000000000E2,6.330000000000000E-1,3.046704731024451E18
2.125000000000000E2,2.125000000000000E2,6.330000000000000E-1,3.107742120370224E18
2.125000000000000E2,2.250000000000000E2,6.330000000000000E-1,3.133650924566357E18
2.125000000000000E2,2.375000000000000E2,6.330000000000000E-1,3.287678562313059E18
2.125000000000000E2,2.500000000000000E2,6.330000000000000E-1,3.289809406213214E18
2.125000000000000E2,2.625000000000000E2,6.330000000000000E-1,3.160759863662324E18
2.125000000000000E2,2.750000000000000E2,6.330000000000000E-1,3.271640415508211E18
2.125000000000000E2,2.874999999999999E2,6.330000000000000E-1,3.437880678117339E18
2.125000000000000E2,3.000000000000000E2,6.330000000000000E-1,3.616367477923277E18
2.250000000000000E2,1.625000000000000E2,6.330000000000000E-1,4.216399789317307E18
2.250000000000000E2,1.750000000000000E2,6.330000000000000E-1,4.209206103022357E18
2.250000000000000E2,1.875000000000000E2,6.330000000000000E-1,4.235829677837060E18
2.250000000000000E2,2.000000000000000E2,6.330000000000000E-1,4.245171153398712E18
2.250000000000000E2,2.125000000000000E2,6.330000000000000E-1,4.300425121028032E18
2.250000000000000E2,2.250000000000000E2,6.330000000000000E-1,4.561121726950895E18
2.250000000000000E2,2.375000000000000E2,6.330000000000000E-1,4.638864113370384E18
2.250000000000000E2,2.500000000000000E2,6.330000000000000E-1,4.686045830269271E18
2.250000000000000E2,2.625000000000000E2,6.330000000000000E-1,4.766595455714276E18
2.250000000000000E2,2.750000000000000E2,6.330000000000000E-1,4.886049206040455E18
2.250000000000000E2,2.874999999999999E2,6.330000000000000E-1,5.012770837826540E18
2.250000000000000E2,3.000000000000000E2,6.330000000000000E-1,5.187236591163714E18
2.375000000000000E2,1.625000000000000E2,6.330000000000000E-1,5.672386328620296E18
2.375000000000000E2,1.750000000000000E2,6.330000000000000E-1,5.728664050996043E18
2.375000000000000E2,1.875000000000000E2,6.330000000000000E-1,5.706674812598247E18
2.375000000000000E2,2.000000000000000E2,6.330000000000000E-1,5.857617566095156E18
2.375000000000000E2,2.125000000000000E2,6.330000000000000E-1,6.178331921428836E18
2.375000000000000E2,2.250000000000000E2,6.330000000000000E-1,6.381349133885427E18
2.375000000000000E2,2.375000000000000E2,6.330000000000000E-1,6.343212846617075E18
2.375000000000000E2,2.500000000000000E2,6.330000000000000E-1,6.973299171286259E18
2.375000000000000E2,2.625000000000000E2,6.330000000000000E-1,6.865100483345770E18
2.375000000000000E2,2.750000000000000E2,6.330000000000000E-1,7.079376827534615E18
2.375000000000000E2,2.874999999999999E2,6.330000000000000E-1,7.316065605168850E18
2.375000000000000E2,3.000000000000000E2,6.330000000000000E-1,7.752037221535991E18
2.500000000000000E2,1.625000000000000E2,6.330000000000000E-1,8.186511609786305E18
2.500000000000000E2,1.750000000000000E2,6.330000000000000E-1,8.067793379514252E18
2.500000000000000E2,1.875000000000000E2,6.330000000000000E-1,8.536390433974169E18
2.500000000000000E2,2.000000000000000E2,6.330000000000000E-1,8.252866694830644E18
2.500000000000000E2,2.125000000000000E2,6.330000000000000E-1,8.455676093712525E18
2.500000000000000E2,2.250000000000000E2,6.330000000000000E-1,8.978801477081509E18
2.500000000000000E2,2.375000000000000E2,6.330000000000000E-1,9.299808184262816E18
2.500000000000000E2,2.500000000000000E2,6.330000000000000E-1,9.454745897996554E18
2.500000000000000E2,2.625000000000000E2,6.330000000000000E-1,1.031138267420599E19
2.500000000000000E2,2.750000000000000E2,6.330000000000000E-1,1.104903692581348E19
2.500000000000000E2,2.874999999999999E2,6.330000000000000E-1,1.143447528910696E19
2.500000000000000E2,3.000000000000000E2,6.330000000000000E-1,1.291896944064617E19
2.625000000000000E2,1.625000000000000E2,6.330000000000000E-1,1.067982767300361E19
2.625000000000000E2,1.750000000000000E2,6.330000000000000E-1,1.100862852301794E19
2.625000000000000E2,1.875000000000000E2,6.330000000000000E-1,1.131365619100492E19
2.625000000000000E2,2.000000000000000E2,6.330000000000000E-1,1.182103616655943E19
