% Model,attempt10-785nm_step7.mph
% Version,COMSOL 6.1.0.282
% Date,"Nov 27 2025, 15:12"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.199999999999999E2,2.599999999999999E2,7.850000000000000E-1,5.579759773048878E19
4.199999999999999E2,2.650000000000000E2,7.850000000000000E-1,6.069647643320901E19
4.199999999999999E2,2.700000000000000E2,7.850000000000000E-1,6.401230865571968E19
4.199999999999999E2,2.750000000000000E2,7.850000000000000E-1,6.930740291192093E19
4.199999999999999E2,2.800000000000000E2,7.850000000000000E-1,7.349268344074373E19
4.199999999999999E2,2.850000000000000E2,7.850000000000000E-1,8.064294714516095E19
4.199999999999999E2,2.900000000000000E2,7.850000000000000E-1,8.743645876118523E19
4.199999999999999E2,2.950000000000000E2,7.850000000000000E-1,1.018253837384221E20
4.199999999999999E2,3.000000000000000E2,7.850000000000000E-1,1.054245971571947E20
4.199999999999999E2,3.050000000000000E2,7.850000000000000E-1,1.259441417881818E20
4.199999999999999E2,3.099999999999999E2,7.850000000000000E-1,1.400333758100829E20
4.199999999999999E2,3.149999999999999E2,7.850000000000000E-1,1.570534918792985E20
4.199999999999999E2,3.199999999999999E2,7.850000000000000E-1,1.898348630911528E20
4.199999999999999E2,3.250000000000000E2,7.850000000000000E-1,2.408842701261326E20
4.199999999999999E2,3.300000000000000E2,7.850000000000000E-1,2.979128885640487E20
4.199999999999999E2,3.350000000000000E2,7.850000000000000E-1,3.476250482109889E20
4.199999999999999E2,3.400000000000000E2,7.850000000000000E-1,4.852609969780782E20
4.199999999999999E2,3.450000000000000E2,7.850000000000000E-1,6.709092025044427E20
4.199999999999999E2,3.500000000000000E2,7.850000000000000E-1,9.271099803979726E20
4.199999999999999E2,3.550000000000000E2,7.850000000000000E-1,1.243251539244358E21
4.199999999999999E2,3.600000000000000E2,7.850000000000000E-1,1.516447502156301E21
4.199999999999999E2,3.649999999999999E2,7.850000000000000E-1,1.342016894088018E21
4.199999999999999E2,3.699999999999999E2,7.850000000000000E-1,6.580851474710110E20
4.199999999999999E2,3.749999999999999E2,7.850000000000000E-1,1.686959419081975E20
4.199999999999999E2,3.799999999999999E2,7.850000000000000E-1,1.904248174536749E19
