% Model,attempt10-785nm_step13.mph
% Version,COMSOL 6.1.0.282
% Date,"Dec 3 2025, 16:15"
% Table,Table 3 - Surface Integration 1
% pyramid_l (nm),D (nm),lambda0 (µm),ewfd.normE^4 (kg^4*m^6/(s^12*A^4))
4.900000000000000E2,4.650000000000000E2,7.850000000000000E-1,1.242893512217053E19
4.900000000000000E2,4.700000000000000E2,7.850000000000000E-1,4.195014601560970E18
4.900000000000000E2,4.749999999999999E2,7.850000000000000E-1,2.771882092466027E18
4.900000000000000E2,4.800000000000000E2,7.850000000000000E-1,2.846701147112452E18
4.900000000000000E2,4.849999999999999E2,7.850000000000000E-1,4.036933441604841E18
4.900000000000000E2,4.900000000000000E2,7.850000000000000E-1,8.640150046558391E18
4.900000000000000E2,4.949999999999999E2,7.850000000000000E-1,2.674933182217363E19
4.900000000000000E2,5.000000000000000E2,7.850000000000000E-1,1.954813716680283E20
4.949999999999999E2,0.000000000000000E0,7.850000000000000E-1,4.889592059712025E19
4.949999999999999E2,4.999999999999999E0,7.850000000000000E-1,4.564926099408295E19
4.949999999999999E2,9.999999999999998E0,7.850000000000000E-1,4.301699335079498E19
4.949999999999999E2,1.500000000000000E1,7.850000000000000E-1,4.207383570159238E19
4.949999999999999E2,2.000000000000000E1,7.850000000000000E-1,4.059151902744374E19
4.949999999999999E2,2.500000000000000E1,7.850000000000000E-1,4.047851429400690E19
4.949999999999999E2,3.000000000000000E1,7.850000000000000E-1,4.010335872070685E19
4.949999999999999E2,3.500000000000000E1,7.850000000000000E-1,4.001006545409393E19
4.949999999999999E2,3.999999999999999E1,7.850000000000000E-1,4.086348542176796E19
4.949999999999999E2,4.500000000000000E1,7.850000000000000E-1,4.022049857913673E19
4.949999999999999E2,5.000000000000000E1,7.850000000000000E-1,3.988143056541277E19
4.949999999999999E2,5.499999999999999E1,7.850000000000000E-1,4.099352337689448E19
4.949999999999999E2,6.000000000000000E1,7.850000000000000E-1,4.000099733063719E19
4.949999999999999E2,6.499999999999999E1,7.850000000000000E-1,4.098379121864779E19
4.949999999999999E2,7.000000000000000E1,7.850000000000000E-1,4.115995285698384E19
4.949999999999999E2,7.500000000000000E1,7.850000000000000E-1,4.103374303636195E19
4.949999999999999E2,7.999999999999999E1,7.850000000000000E-1,4.130061918030314E19
4.949999999999999E2,8.500000000000000E1,7.850000000000000E-1,4.168746032856119E19
4.949999999999999E2,9.000000000000000E1,7.850000000000000E-1,4.298642708168140E19
4.949999999999999E2,9.499999999999999E1,7.850000000000000E-1,4.289495025527247E19
4.949999999999999E2,1.000000000000000E2,7.850000000000000E-1,4.424335596612142E19
4.949999999999999E2,1.050000000000000E2,7.850000000000000E-1,4.413817021579209E19
4.949999999999999E2,1.100000000000000E2,7.850000000000000E-1,4.733041284912988E19
4.949999999999999E2,1.150000000000000E2,7.850000000000000E-1,4.764246801595757E19
4.949999999999999E2,1.200000000000000E2,7.850000000000000E-1,4.868629992252292E19
4.949999999999999E2,1.250000000000000E2,7.850000000000000E-1,5.048604744299713E19
4.949999999999999E2,1.300000000000000E2,7.850000000000000E-1,5.249651944385793E19
4.949999999999999E2,1.350000000000000E2,7.850000000000000E-1,5.420797860761173E19
4.949999999999999E2,1.400000000000000E2,7.850000000000000E-1,5.496970321571324E19
4.949999999999999E2,1.450000000000000E2,7.850000000000000E-1,5.595008212130647E19
4.949999999999999E2,1.500000000000000E2,7.850000000000000E-1,6.128073966575472E19
4.949999999999999E2,1.550000000000000E2,7.850000000000000E-1,5.826974461671242E19
4.949999999999999E2,1.600000000000000E2,7.850000000000000E-1,6.366450224569531E19
4.949999999999999E2,1.650000000000000E2,7.850000000000000E-1,6.777667312238104E19
4.949999999999999E2,1.700000000000000E2,7.850000000000000E-1,7.024015828608064E19
4.949999999999999E2,1.750000000000000E2,7.850000000000000E-1,7.315710814651213E19
4.949999999999999E2,1.800000000000000E2,7.850000000000000E-1,7.974822708379019E19
4.949999999999999E2,1.850000000000000E2,7.850000000000000E-1,8.411062982206054E19
4.949999999999999E2,1.900000000000000E2,7.850000000000000E-1,9.099998566999370E19
4.949999999999999E2,1.950000000000000E2,7.850000000000000E-1,9.411437773147859E19
4.949999999999999E2,2.000000000000000E2,7.850000000000000E-1,9.896065105783413E19
4.949999999999999E2,2.050000000000000E2,7.850000000000000E-1,1.102254454922796E20
4.949999999999999E2,2.100000000000000E2,7.850000000000000E-1,1.174990182814922E20
4.949999999999999E2,2.150000000000000E2,7.850000000000000E-1,1.311517232723209E20
4.949999999999999E2,2.200000000000000E2,7.850000000000000E-1,1.430384246387390E20
4.949999999999999E2,2.250000000000000E2,7.850000000000000E-1,1.634229096116509E20
4.949999999999999E2,2.300000000000000E2,7.850000000000000E-1,1.642954052151091E20
4.949999999999999E2,2.350000000000000E2,7.850000000000000E-1,1.863628457698422E20
4.949999999999999E2,2.400000000000000E2,7.850000000000000E-1,2.164856209571240E20
4.949999999999999E2,2.450000000000000E2,7.850000000000000E-1,2.435842919840427E20
4.949999999999999E2,2.500000000000000E2,7.850000000000000E-1,2.670015049043887E20
4.949999999999999E2,2.550000000000000E2,7.850000000000000E-1,3.035734020953259E20
4.949999999999999E2,2.599999999999999E2,7.850000000000000E-1,3.486723026386156E20
4.949999999999999E2,2.650000000000000E2,7.850000000000000E-1,3.801474620321182E20
4.949999999999999E2,2.700000000000000E2,7.850000000000000E-1,4.308973804929582E20
4.949999999999999E2,2.750000000000000E2,7.850000000000000E-1,4.123862874357418E20
4.949999999999999E2,2.800000000000000E2,7.850000000000000E-1,3.909210671682937E20
4.949999999999999E2,2.850000000000000E2,7.850000000000000E-1,2.930118719486292E20
4.949999999999999E2,2.900000000000000E2,7.850000000000000E-1,1.932752851224229E20
4.949999999999999E2,2.950000000000000E2,7.850000000000000E-1,7.750435314459207E19
4.949999999999999E2,3.000000000000000E2,7.850000000000000E-1,1.618299056216382E19
4.949999999999999E2,3.050000000000000E2,7.850000000000000E-1,4.577336976652850E18
4.949999999999999E2,3.099999999999999E2,7.850000000000000E-1,5.583261781391298E19
4.949999999999999E2,3.149999999999999E2,7.850000000000000E-1,2.721729608210303E20
4.949999999999999E2,3.199999999999999E2,7.850000000000000E-1,1.922857627691174E20
4.949999999999999E2,3.250000000000000E2,7.850000000000000E-1,7.622301782778720E19
4.949999999999999E2,3.300000000000000E2,7.850000000000000E-1,2.731299781203998E19
4.949999999999999E2,3.350000000000000E2,7.850000000000000E-1,9.778939429772038E18
4.949999999999999E2,3.400000000000000E2,7.850000000000000E-1,3.436671584599045E18
4.949999999999999E2,3.450000000000000E2,7.850000000000000E-1,1.287885372599415E18
4.949999999999999E2,3.500000000000000E2,7.850000000000000E-1,5.156403151580200E17
4.949999999999999E2,3.550000000000000E2,7.850000000000000E-1,3.432617413917098E17
4.949999999999999E2,3.600000000000000E2,7.850000000000000E-1,4.293626589182755E17
4.949999999999999E2,3.649999999999999E2,7.850000000000000E-1,6.854029390493633E17
4.949999999999999E2,3.699999999999999E2,7.850000000000000E-1,1.123702337871783E18
4.949999999999999E2,3.749999999999999E2,7.850000000000000E-1,1.752584100000092E18
4.949999999999999E2,3.799999999999999E2,7.850000000000000E-1,2.696010386941064E18
4.949999999999999E2,3.850000000000000E2,7.850000000000000E-1,3.838679751423589E18
4.949999999999999E2,3.900000000000000E2,7.850000000000000E-1,5.539248387936078E18
4.949999999999999E2,3.950000000000000E2,7.850000000000000E-1,8.046539942808642E18
4.949999999999999E2,4.000000000000000E2,7.850000000000000E-1,1.184751090955432E19
4.949999999999999E2,4.050000000000000E2,7.850000000000000E-1,1.701763446841860E19
4.949999999999999E2,4.100000000000000E2,7.850000000000000E-1,2.561709417580729E19
4.949999999999999E2,4.150000000000000E2,7.850000000000000E-1,4.091192339877045E19
4.949999999999999E2,4.199999999999999E2,7.850000000000000E-1,7.157981422058376E19
4.949999999999999E2,4.249999999999999E2,7.850000000000000E-1,1.464837473614646E20
4.949999999999999E2,4.299999999999999E2,7.850000000000000E-1,3.837094833798278E20
4.949999999999999E2,4.349999999999999E2,7.850000000000000E-1,1.449489322913536E21
4.949999999999999E2,4.399999999999999E2,7.850000000000000E-1,4.994991847378411E21
4.949999999999999E2,4.450000000000000E2,7.850000000000000E-1,9.132846942296250E20
4.949999999999999E2,4.500000000000000E2,7.850000000000000E-1,8.165299739304473E19
4.949999999999999E2,4.550000000000000E2,7.850000000000000E-1,1.391809600966123E19
4.949999999999999E2,4.600000000000000E2,7.850000000000000E-1,4.567304443163742E18
4.949999999999999E2,4.650000000000000E2,7.850000000000000E-1,2.930124459450210E18
4.949999999999999E2,4.700000000000000E2,7.850000000000000E-1,3.023402561342759E18
4.949999999999999E2,4.749999999999999E2,7.850000000000000E-1,4.109481241164154E18
4.949999999999999E2,4.800000000000000E2,7.850000000000000E-1,7.714402694835427E18
4.949999999999999E2,4.849999999999999E2,7.850000000000000E-1,2.068994652387013E19
4.949999999999999E2,4.900000000000000E2,7.850000000000000E-1,9.486926669098702E19
4.949999999999999E2,4.949999999999999E2,7.850000000000000E-1,1.003902380220112E21
4.949999999999999E2,5.000000000000000E2,7.850000000000000E-1,1.479744155141447E21
5.000000000000000E2,0.000000000000000E0,7.850000000000000E-1,4.970026664400143E19
5.000000000000000E2,4.999999999999999E0,7.850000000000000E-1,4.663755093116414E19
5.000000000000000E2,9.999999999999998E0,7.850000000000000E-1,4.594535468256327E19
5.000000000000000E2,1.500000000000000E1,7.850000000000000E-1,4.531887931950887E19
5.000000000000000E2,2.000000000000000E1,7.850000000000000E-1,4.208110174029181E19
5.000000000000000E2,2.500000000000000E1,7.850000000000000E-1,4.303115526294851E19
5.000000000000000E2,3.000000000000000E1,7.850000000000000E-1,4.217523317561033E19
5.000000000000000E2,3.500000000000000E1,7.850000000000000E-1,4.155334308903165E19
5.000000000000000E2,3.999999999999999E1,7.850000000000000E-1,4.042315850414402E19
5.000000000000000E2,4.500000000000000E1,7.850000000000000E-1,4.125322360227648E19
5.000000000000000E2,5.000000000000000E1,7.850000000000000E-1,4.203621138245040E19
5.000000000000000E2,5.499999999999999E1,7.850000000000000E-1,4.091176322544561E19
5.000000000000000E2,6.000000000000000E1,7.850000000000000E-1,4.140889220662194E19
5.000000000000000E2,6.499999999999999E1,7.850000000000000E-1,4.126503408877248E19
5.000000000000000E2,7.000000000000000E1,7.850000000000000E-1,4.163255245619918E19
