D\L (nm),200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0
110.0,54.507728992625715,57.54151628614681,63.27138217657506,68.60825241580704,73.42883103541386,77.17148916585634,84.76985564241295,90.96344526588223,99.13259783449328,104.26404241405513,113.92733295990745,120.66168686066035,130.62479240116517,139.18058226253166,148.28668600417424,163.5860402492944,172.50707422110816,181.5688110756943,195.9487672824781,208.2193372947014,230.38959129492198,239.6801423730636,253.0536804277924,272.5380963345133,294.4371632859702,312.8223644763205,346.4038679303743,363.5662214334884,397.65145997474644,416.81242017164953,438.0547693249498,466.3922194209169,508.72584904115394,548.8681492496061,570.6322484826932,619.9008386716235,635.8952450158106,693.102065516818,748.0982810415838,761.9589830680902,841.648634103994,839.6866068169267,912.3594482005257,949.106770092496,1016.6072538147669,1025.849237756698,1119.5565324450783,1115.166892488497,1166.490534655862,1241.5703112595222,1265.323531199116
115.0,53.342912093102925,56.72127980164691,60.53338057622123,65.11464769742348,69.147448560619,77.57313902542037,82.64293007355585,87.38368440110965,95.42991069253637,103.61379956572657,111.41381233978755,119.39099997587634,125.46910416272968,133.41304060345237,149.74513849572796,154.10015406691508,164.8859498271782,176.42849761713398,187.14264584512958,204.62444064976336,225.09716963910046,230.6747061568636,251.36133627288493,274.8594241082555,287.06324235293255,312.7284357416967,340.7592788403924,353.1706025144368,380.0012047506624,409.40504566717266,428.1402521839461,465.30885754211846,502.7604303374612,536.0310775087277,555.0580354442959,606.1333302834678,625.6393934225549,685.2699746711271,727.3541994847955,761.8931977711532,817.2025792738759,864.8526297562433,903.3892498321196,971.5843890623439,999.8478472290753,1040.2864606730864,1084.2043072487959,1094.8977012493713,1211.9143266433086,1247.6122029527328,1239.9046109461895
120.0,50.32103042857675,55.603993451671215,60.73657799544351,64.54105785685942,67.57924997770148,75.1386774849877,81.62475314046256,89.01224894281398,93.16860479841185,99.73199534858361,113.10920232825426,114.93184728625592,124.94861243261775,132.97237255842074,138.83279357825106,153.51025836441798,163.36606615462236,172.21932482442273,185.19916246023396,202.02809173116205,226.06146995108946,230.33208564540658,243.85449164652726,269.0717393428657,288.83875455802445,299.9832928389589,322.73473266622636,359.7182328605443,371.48355857710084,395.3864252944441,434.5248532891105,452.9165204558936,504.2235635600591,519.794082821283,555.7872007136623,579.5860229086096,633.5107379974088,664.8286370026013,708.7406834405216,763.6924111475777,796.2105233487284,884.3290317440359,891.169365104102,925.8900014249663,1015.1139697593151,999.6728014790718,1118.6174113293123,1138.0242137545208,1189.9120714640042,1232.6611852376707,1235.174025753874
125.0,49.98828206524246,53.277907154830615,59.428529176439355,63.19319654754309,67.78333508826208,75.13659510397855,77.35989853866471,84.3624568559486,92.00181156889661,97.08266092561924,108.35402144609205,116.11742070476161,119.13859978997831,130.38224918285925,138.81621662990818,147.81928549483226,161.64693325893782,172.79758489631953,185.89344703820274,195.2668912473364,214.78991322023919,223.4214670998732,242.89525638370793,264.1805907850432,279.23323477899385,293.000650846432,332.6966368375224,342.3192255004553,363.44756175958406,398.9701778688131,423.30159671271974,461.112600319304,474.3771107667448,502.46112724642444,545.5319164495039,576.7466300804898,620.9425875853949,684.2135211412271,698.6921107643881,771.3730963429481,787.0730555230248,849.7434383231498,893.5586188132903,970.4179802500158,990.8772634498265,1019.7486543015019,1089.8755178037852,1138.68961538842,1190.9100385072916,1227.3958312648313,1264.2517487693149
130.0,48.06608034377726,53.33090640646015,56.909505691532495,61.252675251090956,66.00815477203305,70.98145549933307,75.39630956259822,82.74349048873682,89.26379075481664,95.74333085006994,105.72418788345396,110.46573616941566,116.20018460345968,125.06125422102629,137.79185916455435,150.47018842347308,154.74930918046493,168.80533657483355,181.15019570282954,194.92198091887627,215.71163477151003,227.51624154169153,240.42089077282793,251.997096165117,276.39989604326905,293.9629630236724,321.56221751121456,343.2016540379124,369.9734715136312,392.2929020763544,397.55739957384816,437.67535312926566,474.02400794495975,515.1258479981923,535.5595585256925,592.4449510927816,623.7977204769835,652.2711561822016,735.005603136034,764.2312000367457,781.3594471196474,832.1296474619126,868.7223493777893,912.4270492030884,987.2374532835544,1065.8992153936351,1090.6139618937782,1100.2850393274857,1191.6276766140074,1243.1339345776137,1302.2385455310632
135.0,47.47797931236004,51.70459310775963,53.97426349333573,60.679781437988076,63.00240598622143,71.0741959283916,73.50110981945615,82.51519378288701,88.64880186809533,91.92625051810373,103.92519100098251,107.50778691288993,115.48326385558596,122.62687321547207,129.76189336312777,142.62642729339626,150.86391204793935,161.81934183684146,174.22467452382082,188.56185894311795,206.30663128918422,220.78408206103853,234.16846052327082,253.9316032513119,271.52705616895776,283.9895926941761,314.31604628365034,327.49648908405266,345.2013335412895,380.35228172000456,406.81916274705196,443.767743713777,483.171562671847,493.0977530303308,539.6425888069765,560.985388467872,602.8408260069215,629.4936858557312,665.8296925237698,726.4523148447774,796.2689944469337,831.9710470143157,880.9349331079703,911.0730799513223,1005.9426941677838,1031.240228770215,1098.2088079718399,1131.6007224450611,1203.911410314551,1204.7411709511464,1224.7648513630231
140.0,45.4900270477835,49.19272486364612,53.17409187192127,57.11992331266457,63.00602016435795,66.25243343298128,71.73073119655501,78.21801326351499,83.87955267997586,92.90389369263275,104.13273873770812,107.91930955385165,110.78349993007718,121.67716859488952,127.79285458174562,141.23536112305277,147.88218435358152,159.0967186858616,167.76605450825184,180.93385435990228,209.35198130417672,220.65581887889306,233.01695428290702,248.89116477542152,262.0736825051176,276.31445764015655,298.9926626078267,319.69112286166927,354.52078676255127,376.0912695920136,392.6626799816539,442.9624915784772,478.0208918189064,468.99647051800946,509.8040489527975,559.6574202091641,599.0561647537814,646.99994424476,663.9955901636633,731.7005782542802,808.8321766184744,837.323340474532,874.2003850088686,914.2613156021963,976.2865963199242,1031.793441906268,1100.3666507529529,1104.880420242686,1202.3464707753633,1212.5407204907997,1344.5690465536618
145.0,43.62207313496762,48.211855466860705,50.816028399930566,56.791251314440345,59.599639852822065,65.48966880478591,70.17137970991648,75.32452083337837,81.91004107453287,88.38991358827627,100.0645028632651,101.07268566676314,110.64003413882189,117.41292231797856,125.35755158585798,134.42726536829935,146.95873694973932,158.36967855471948,166.50973682693004,177.57851895632402,196.98091154805923,214.23521116756825,230.94158950327926,239.26409782415752,260.3737521235735,275.71202531559055,302.3934934262774,324.0019203500165,343.009395439079,364.7829824532166,392.82330017530296,438.6445453728603,462.60584318675285,475.0643521258021,531.7037149327697,555.3708679523334,592.7873161279092,674.5363790826129,674.5127700007787,712.3600569859846,792.1279936910846,816.9518483255017,876.7903925230034,931.3138549976583,984.4630356559295,1012.7982804849768,1103.1723240905771,1135.0717698066373,1203.6911874144841,1238.0824592221443,1299.2926177436775
150.0,43.54196251038116,46.9031997560598,51.170643122415825,54.73713304343947,59.312614695525134,64.46809646857001,70.44791534863158,74.86383810954067,80.28342967138983,89.24358768160698,97.06867968284985,101.92133039369932,106.76117131582997,115.62138447558758,123.38361411839605,133.66496911111125,143.28778183493617,156.07375168767751,164.79337045143265,182.5971421995653,195.6290101066697,212.84156346104047,218.55155054520407,240.55662913780998,255.81716989812605,279.5120530210536,305.85631747233015,315.47700779077013,339.52198229936596,370.14401507322515,397.8233038691848,434.25769736727227,457.48150674574157,485.992539478812,522.6554932701683,553.3419903670318,612.0297827296107,636.2284706220299,686.0563111526517,721.1506617067026,786.6748860254955,814.9518830925098,852.1594785090465,933.120484439703,965.134001716585,1036.2613754219158,1126.5641285700708,1115.5591257127803,1210.2607778265085,1204.5210122423189,1274.769543929244
155.0,42.01434136409495,45.38485825689597,49.200381037467956,53.57383545208225,58.0507015580485,62.469385931887025,67.83995828588948,74.43624938975759,81.92096497528568,84.94748015914784,94.70486462712016,97.21095486292548,105.49668488147852,115.38961789295749,123.84538319767906,128.34535891778867,141.04527720863362,151.4339371396532,159.60176905475387,174.51502100140968,197.0974623088078,200.8452384763727,221.34618383748398,230.6128259039766,256.9116032859692,267.7683223027813,301.276606728131,305.1135219291139,338.5154010104019,357.6789075690425,375.9982468396809,415.7978969240664,449.0057107933488,474.6715157500866,508.9745180586378,558.9341282381091,586.9781894906629,614.5183113046496,661.059758771473,731.1734294745,815.1529021071888,794.3598524051799,856.8697983197823,918.5099388971406,976.9341893046488,1045.9955402724538,1059.9335912531815,1152.5330374630976,1182.1665248561383,1284.4017076100465,1304.8049526370905
